Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
00901;San Juan;PR;18.465426;-66.10786;-4;0;18.465426,-66.10786
00965;Guaynabo;PR;18.431453;-66.11703;-4;0;18.431453,-66.11703
02649;Mashpee;MA;41.613743;-70.48754;-5;1;41.613743,-70.48754
19194;Philadelphia;PA;40.001811;-75.11787;-5;1;40.001811,-75.11787
44481;Warren;OH;41.205342;-80.85756;-5;1;41.205342,-80.85756
46552;New Carlisle;IN;41.708183;-86.50412;-5;0;41.708183,-86.50412
46815;Fort Wayne;IN;41.105691;-85.06509;-5;0;41.105691,-85.06509
47033;Morris;IN;39.281429;-85.1739;-5;0;39.281429,-85.1739
31771;Norman Park;GA;31.256287;-83.66005;-5;1;31.256287,-83.66005
03262;North Woodstock;NH;44.0285;-71.68701;-5;1;44.0285,-71.68701
03291;West Nottingham;NH;43.179984;-71.1392;-5;1;43.179984,-71.1392
06481;Rockfall;CT;41.536643;-72.69782000000001;-5;1;41.536643,-72.69782
07801;Dover;NJ;40.889166;-74.55462;-5;1;40.889166,-74.55462
00949;Toa Baja;PR;18.433173;-66.2042;-4;0;18.433173,-66.2042
16911;Arnot;PA;41.664117;-77.14153;-5;1;41.664117,-77.14153
31749;Enigma;GA;31.439212;-83.34041;-5;1;31.439212,-83.34041
23462;Virginia Beach;VA;36.839648;-76.15177;-5;1;36.839648,-76.15177
24023;Roanoke;VA;37.210663;-80.406172;-5;1;37.210663,-80.406172
10031;New York;NY;40.826201;-73.94879;-5;1;40.826201,-73.94879
18087;Trexlertown;PA;40.549119;-75.60049;-5;1;40.549119,-75.60049
13308;Blossvale;NY;43.236303;-75.68087;-5;1;43.236303,-75.68087
28574;Richlands;NC;34.888736;-77.57157;-5;1;34.888736,-77.57157
27214;Browns Summit;NC;36.205771;-79.69839;-5;1;36.205771,-79.69839
27310;Oak Ridge;NC;36.178137;-79.9842;-5;1;36.178137,-79.9842
27981;Wanchese;NC;35.845045999999996;-75.63954;-5;1;35.845046,-75.63954
28360;Lumberton;NC;34.659575;-79.06282;-5;1;34.659575,-79.06282
80544;Niwot;CO;40.177043;-105.275045;-7;1;40.177043,-105.275045
83633;King Hill;ID;42.969692;-115.17427;-7;1;42.969692,-115.17427
84053;Neola;UT;40.440294;-110.02525;-7;1;40.440294,-110.02525
63755;Jackson;MO;37.413716;-89.65428;-6;1;37.413716,-89.65428
64667;Newtown;MO;40.385432;-93.33102;-6;1;40.385432,-93.33102
65218;Columbia;MO;38.903318;-92.102153;-6;1;38.903318,-92.102153
72457;Portia;AR;36.092999;-91.06249;-6;1;36.092999,-91.06249
72847;London;AR;35.380528;-93.28528;-6;1;35.380528,-93.28528
76702;Waco;TX;31.547516;-97.14433;-6;1;31.547516,-97.14433
77626;Mauriceville;TX;30.203996;-93.886646;-6;1;30.203996,-93.886646
68736;Fordyce;NE;42.750269;-97.3801;-6;1;42.750269,-97.3801
78361;Hebbronville;TX;27.17199;-98.73083;-6;1;27.17199,-98.73083
78579;Progreso;TX;26.087777;-97.9719;-6;1;26.087777,-97.9719
71377;Wildsville;LA;31.615766999999998;-91.78713;-6;1;31.615767,-91.78713
92701;Santa Ana;CA;33.747017;-117.86248;-8;1;33.747017,-117.86248
99681;Tununak;AK;60.582127;-165.25645;-9;1;60.582127,-165.25645
95611;Citrus Heights;CA;38.377411;-121.444429;-8;1;38.377411,-121.444429
93270;Terra Bella;CA;35.94901;-119.03742;-8;1;35.94901,-119.03742
61322;Depue;IL;41.321814;-89.3086;-6;1;41.321814,-89.3086
69147;Lewellen;NE;41.376624;-102.05512;-7;1;41.376624,-102.05512
70726;Denham Springs;LA;30.468526;-90.92827;-6;1;30.468526,-90.92827
71166;Shreveport;LA;32.607556;-93.75256;-6;1;32.607556,-93.75256
20064;Washington;DC;38.933161;-76.996348;-5;1;38.933161,-76.996348
20627;Compton;MD;38.276828;-76.703971;-5;1;38.276828,-76.703971
22156;Springfield;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
22403;Fredericksburg;VA;38.417273;-77.460814;-5;1;38.417273,-77.460814
22880;Waynesboro;VA;38.058102;-78.878493;-5;1;38.058102,-78.878493
23323;Chesapeake;VA;36.757815;-76.3358;-5;1;36.757815,-76.3358
04055;Naples;ME;43.959974;-70.60312;-5;1;43.959974,-70.60312
05046;Groton;VT;44.254302;-72.22669;-5;1;44.254302,-72.22669
05748;Hancock;VT;43.926595;-72.87143;-5;1;43.926595,-72.87143
06516;West Haven;CT;41.272147;-72.96496;-5;1;41.272147,-72.96496
07403;Bloomingdale;NJ;41.014497;-74.33021;-5;1;41.014497,-74.33021
14885;Troupsburg;NY;42.041973;-77.5632;-5;1;42.041973,-77.5632
16512;Erie;PA;42.030201;-80.257855;-5;1;42.030201,-80.257855
12015;Athens;NY;42.279649;-73.81701;-5;1;42.279649,-73.81701
07960;Morristown;NJ;40.79215;-74.48559;-5;1;40.79215,-74.48559
11222;Brooklyn;NY;40.726302;-73.94559;-5;1;40.726302,-73.94559
11252;Brooklyn;NY;40.645099;-73.945032;-5;1;40.645099,-73.945032
00952;Sabana Seca;PR;18.429218;-66.18014;-4;0;18.429218,-66.18014
01524;Leicester;MA;42.238942;-71.91908;-5;1;42.238942,-71.91908
17545;Manheim;PA;40.168294;-76.4123;-5;1;40.168294,-76.4123
17760;North Bend;PA;41.404438999999996;-77.68536;-5;1;41.404439,-77.68536
18709;Luzerne;PA;41.28328;-75.89369;-5;1;41.28328,-75.89369
19177;Philadelphia;PA;40.001811;-75.11787;-5;1;40.001811,-75.11787
85075;Phoenix;AZ;33.276539;-112.18717;-7;0;33.276539,-112.18717
98236;Clinton;WA;47.962134;-122.40089;-8;1;47.962134,-122.40089
98329;Gig Harbor;WA;47.378121;-122.7222;-8;1;47.378121,-122.7222
99005;Colbert;WA;47.844289;-117.37274;-8;1;47.844289,-117.37274
99202;Spokane;WA;47.656692;-117.37899;-8;1;47.656692,-117.37899
93596;Boron;CA;35.294405;-118.905173;-8;1;35.294405,-118.905173
94118;San Francisco;CA;37.782029;-122.46158;-8;1;37.782029,-122.46158
95365;Planada;CA;37.297403;-120.32285;-8;1;37.297403,-120.32285
96109;Doyle;CA;40.030098;-120.11304;-8;1;40.030098,-120.11304
97381;Silverton;OR;45.003489;-122.78012;-8;1;45.003489,-122.78012
13630;De Kalb Junction;NY;44.494708;-75.29944;-5;1;44.494708,-75.29944
79758;Gardendale;TX;32.020274;-102.35512;-6;1;32.020274,-102.35512
15338;Greensboro;PA;39.809161;-79.93793;-5;1;39.809161,-79.93793
53019;Eden;WI;43.699527;-88.32233;-6;1;43.699527,-88.32233
54301;Green Bay;WI;44.489059;-88.01674;-6;1;44.489059,-88.01674
65746;Seymour;MO;37.157055;-92.78857;-6;1;37.157055,-92.78857
20817;Bethesda;MD;38.996842;-77.13519;-5;1;38.996842,-77.13519
62850;Johnsonville;IL;38.513119;-88.58911;-6;1;38.513119,-88.58911
22802;Harrisonburg;VA;38.477752;-78.86302;-5;1;38.477752,-78.86302
23829;Capron;VA;36.724498;-77.21893;-5;1;36.724498,-77.21893
70657;Ragley;LA;30.472103;-93.13957;-6;1;30.472103,-93.13957
19076;Prospect Park;PA;39.884562;-75.30847;-5;1;39.884562,-75.30847
71965;Pencil Bluff;AR;34.655204;-93.73748;-6;1;34.655204,-93.73748
12570;Poughquag;NY;41.614667;-73.67709;-5;1;41.614667,-73.67709
63827;Bragg City;MO;36.27471;-89.87346;-6;1;36.27471,-89.87346
76431;Chico;TX;33.293652;-97.8597;-6;1;33.293652,-97.8597
79008;Borger;TX;35.631621;-101.599447;-6;1;35.631621,-101.599447
59934;Trego;MT;48.611903;-114.90532;-7;1;48.611903,-114.90532
60473;South Holland;IL;41.597472;-87.59909;-6;1;41.597472,-87.59909
80864;Yoder;CO;38.688075;-104.17321;-7;1;38.688075,-104.17321
81242;Poncha Springs;CO;38.471892;-106.097284;-7;1;38.471892,-106.097284
83321;Castleford;ID;42.371508;-114.90993;-7;1;42.371508,-114.90993
64502;Saint Joseph;MO;39.676333;-94.857364;-6;1;39.676333,-94.857364
64659;Meadville;MO;39.78583;-93.30007;-6;1;39.78583,-93.30007
74833;Castle;OK;35.54247;-96.39471;-6;1;35.54247,-96.39471
75355;Dallas;TX;32.767268;-96.777626;-6;1;32.767268,-96.777626
75389;Dallas;TX;32.767268;-96.777626;-6;1;32.767268,-96.777626
90612;Whittier;CA;33.786594;-118.298662;-8;1;33.786594,-118.298662
95255;West Point;CA;38.421689;-120.46947;-8;1;38.421689,-120.46947
97637;Plush;OR;42.543512;-119.86512;-8;1;42.543512,-119.86512
98398;Paradise Inn;WA;47.066193;-122.113223;-8;1;47.066193,-122.113223
04224;Dixfield;ME;44.555583;-70.41383;-5;1;44.555583,-70.41383
04489;Stillwater;ME;44.922368;-68.686796;-5;1;44.922368,-68.686796
01108;Springfield;MA;42.084094;-72.55523;-5;1;42.084094,-72.55523
01561;South Lancaster;MA;42.443539;-71.686137;-5;1;42.443539,-71.686137
32949;Grant;FL;27.929103;-80.52879;-5;1;27.929103,-80.52879
13753;Delhi;NY;42.302716;-74.91667;-5;1;42.302716,-74.91667
14481;Leicester;NY;42.780121;-77.91499;-5;1;42.780121,-77.91499
16404;Centerville;PA;41.727069;-79.78908;-5;1;41.727069,-79.78908
26106;Parkersburg;WV;39.218276;-81.497865;-5;1;39.218276,-81.497865
20042;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
18070;Palm;PA;40.431982;-75.53852;-5;1;40.431982,-75.53852
18251;Sybertsville;PA;41.001956;-76.08117;-5;1;41.001956,-76.08117
18774;Wilkes Barre;PA;41.272248;-75.880146;-5;1;41.272248,-75.880146
19372;Thorndale;PA;39.997469;-75.75964;-5;1;39.997469,-75.75964
13611;Belleville;NY;43.778046;-76.125914;-5;1;43.778046,-76.125914
15255;Pittsburgh;PA;40.434436;-80.024817;-5;1;40.434436,-80.024817
94103;San Francisco;CA;37.772329;-122.41087;-8;1;37.772329,-122.41087
95798;West Sacramento;CA;38.619545;-121.961532;-8;1;38.619545,-121.961532
97415;Brookings;OR;42.098285;-124.27265;-8;1;42.098285,-124.27265
90630;Cypress;CA;33.817481;-118.0399;-8;1;33.817481,-118.0399
98637;Nahcotta;WA;46.514625;-123.76903;-8;1;46.514625,-123.76903
98951;Wapato;WA;46.457731;-120.46721;-8;1;46.457731,-120.46721
72424;Datto;AR;36.384555;-90.73187;-6;1;36.384555,-90.73187
73848;Laverne;OK;36.673357;-99.88179;-6;1;36.673357,-99.88179
66618;Topeka;KS;39.126429;-95.73302;-6;1;39.126429,-95.73302
67441;Enterprise;KS;38.894257;-97.11391;-6;1;38.894257,-97.11391
67761;Wallace;KS;38.912898;-101.50937;-7;1;38.912898,-101.50937
68157;Omaha;NE;41.182198;-95.99058;-6;1;41.182198,-95.99058
68963;Norman;NE;40.478879;-98.792699;-6;1;40.478879,-98.792699
69171;Willow Island;NE;40.892469;-100.070257;-6;1;40.892469,-100.070257
63561;Queen City;MO;40.410297;-92.55728;-6;1;40.410297,-92.55728
65282;Santa Fe;MO;39.369471;-91.81864;-6;1;39.369471,-91.81864
84093;Sandy;UT;40.594948;-111.83448;-7;1;40.594948,-111.83448
62273;Pierron;IL;38.780229;-89.5973;-6;1;38.780229,-89.5973
78932;Carmine;TX;30.141287;-96.6909;-6;1;30.141287,-96.6909
35902;Gadsden;AL;33.984062;-85.803434;-6;1;33.984062,-85.803434
36023;East Tallassee;AL;32.800155;-85.803427;-6;1;32.800155,-85.803427
49406;Douglas;MI;42.643315;-86.20404;-5;1;42.643315,-86.20404
48146;Lincoln Park;MI;42.243488;-83.18097;-5;1;42.243488,-83.18097
20143;Catharpin;VA;38.858613;-77.56391;-5;1;38.858613,-77.56391
21911;Rising Sun;MD;39.694974;-76.05395;-5;1;39.694974,-76.05395
21912;Warwick;MD;39.44474;-75.80203;-5;1;39.44474,-75.80203
22904;Charlottesville;VA;38.040101;-78.485066;-5;1;38.040101,-78.485066
04976;Skowhegan;ME;44.782568;-69.69212;-5;1;44.782568,-69.69212
06650;Bridgeport;CT;41.308873;-73.363661;-5;1;41.308873,-73.363661
14840;Hammondsport;NY;42.453547;-77.18019;-5;1;42.453547,-77.18019
78053;McCoy;TX;28.906103;-98.2802;-6;1;28.906103,-98.2802
78126;San Antonio;TX;29.55302;-98.486871;-6;1;29.55302,-98.486871
79016;Canyon;TX;34.96539;-101.895894;-6;1;34.96539,-101.895894
79256;Roaring Springs;TX;33.915528;-100.81731;-6;1;33.915528,-100.81731
59719;Bozeman;MT;45.627982;-110.90128;-7;1;45.627982,-110.90128
61058;Nelson;IL;41.797256;-89.599529;-6;1;41.797256,-89.599529
61231;Aledo;IL;41.202461;-90.73137;-6;1;41.202461,-90.73137
61741;Forrest;IL;40.756972;-88.40479;-6;1;40.756972,-88.40479
63879;Wardell;MO;36.349977;-89.80605;-6;1;36.349977,-89.80605
64482;Rock Port;MO;40.437038;-95.53297;-6;1;40.437038,-95.53297
68827;Chapman;NE;41.031618;-98.17004;-6;1;41.031618,-98.17004
70352;Donner;LA;29.696385;-90.944418;-6;1;29.696385,-90.944418
66021;Edgerton;KS;38.762545;-95.00622;-6;1;38.762545,-95.00622
68026;Fremont;NE;41.567907;-96.617443;-6;1;41.567907,-96.617443
87538;Ilfeld;NM;35.456288;-104.679611;-7;1;35.456288,-104.679611
74941;Keota;OK;35.26773;-94.87609;-6;1;35.26773,-94.87609
72427;Egypt;AR;35.867472;-90.94537;-6;1;35.867472,-90.94537
80498;Silverthorne;CO;39.722417;-106.13744;-7;1;39.722417,-106.13744
83220;Bern;ID;42.339083;-111.37641;-7;1;42.339083,-111.37641
16678;Saxton;PA;40.221352;-78.22785;-5;1;40.221352,-78.22785
31742;Dawson;GA;31.756995;-84.43357;-5;1;31.756995,-84.43357
32435;Defuniak Springs;FL;30.603777;-86.12111;-6;1;30.603777,-86.12111
32824;Orlando;FL;28.410872;-81.35898;-5;1;28.410872,-81.35898
24171;Stuart;VA;36.655575;-80.23909;-5;1;36.655575,-80.23909
25843;Ghent;WV;37.618115;-81.10724;-5;1;37.618115,-81.10724
22716;Castleton;VA;38.627135;-78.11341;-5;1;38.627135,-78.11341
19107;Philadelphia;PA;39.952112;-75.15853;-5;1;39.952112,-75.15853
19147;Philadelphia;PA;39.936562;-75.15409;-5;1;39.936562,-75.15409
19430;Creamery;PA;40.185071;-75.419966;-5;1;40.185071,-75.419966
08511;Cookstown;NJ;40.050128;-74.55611;-5;1;40.050128,-74.55611
29431;Bonneau;SC;33.284887;-79.91504;-5;1;33.284887,-79.91504
12836;Hague;NY;43.750773;-73.51881;-5;1;43.750773,-73.51881
28359;Lumberton;NC;34.607669;-79.014425;-5;1;34.607669,-79.014425
52337;Stanwood;IA;41.888096;-91.14794;-6;1;41.888096,-91.14794
52752;Grandview;IA;41.277239;-91.18897;-6;1;41.277239,-91.18897
53033;Hubertus;WI;43.233282;-88.2396;-6;1;43.233282,-88.2396
54844;Herbster;WI;46.765166;-91.21312;-6;1;46.765166,-91.21312
56082;Saint Peter;MN;44.337276;-93.99282;-6;1;44.337276,-93.99282
37224;Nashville;TN;36.186605;-86.785248;-6;1;36.186605,-86.785248
37304;Bakewell;TN;35.345216;-85.138046;-5;1;35.345216,-85.138046
37353;McDonald;TN;35.114036;-84.98535;-5;1;35.114036,-84.98535
37860;Russellville;TN;36.248645;-83.19321;-5;1;36.248645,-83.19321
16854;Millheim;PA;40.891594;-77.47605;-5;1;40.891594,-77.47605
08327;Leesburg;NJ;39.254836;-74.97767;-5;1;39.254836,-74.97767
13428;Palatine Bridge;NY;42.923583;-74.55536;-5;1;42.923583,-74.55536
14047;Derby;NY;42.694598;-78.98151;-5;1;42.694598,-78.98151
24853;Kimball;WV;37.427781;-81.48654;-5;1;37.427781,-81.48654
24944;Green Bank;WV;38.412244;-79.79796;-5;1;38.412244,-79.79796
01586;West Millbury;MA;42.364807;-71.896868;-5;1;42.364807,-71.896868
19089;Wayne;PA;40.043399;-75.357308;-5;1;40.043399,-75.357308
95137;San Jose;CA;37.189396;-121.705327;-8;1;37.189396,-121.705327
78042;Laredo;TX;27.565464;-99.476792;-6;1;27.565464,-99.476792
81153;San Pablo;CO;37.127132;-105.3675;-7;1;37.127132,-105.3675
64672;Powersville;MO;40.542119;-93.25234;-6;1;40.542119,-93.25234
65026;Eldon;MO;38.311355;-92.58395;-6;1;38.311355,-92.58395
67445;Glasco;KS;39.367111;-97.82634;-6;1;39.367111,-97.82634
68133;Papillion;NE;41.144085;-96.00547;-6;1;41.144085,-96.00547
68949;Holdrege;NE;40.434479;-99.37311;-6;1;40.434479,-99.37311
69001;McCook;NE;40.225039;-100.63052;-6;1;40.225039,-100.63052
89008;Caliente;NV;37.488849;-114.45374;-8;1;37.488849,-114.45374
90401;Santa Monica;CA;34.01491;-118.4922;-8;1;34.01491,-118.4922
78219;San Antonio;TX;29.448379;-98.39908;-6;1;29.448379,-98.39908
78475;Corpus Christi;TX;27.777;-97.463213;-6;1;27.777,-97.463213
79311;Abernathy;TX;33.857895;-101.88156;-6;1;33.857895,-101.88156
71953;Mena;AR;34.588479;-94.21567;-6;1;34.588479,-94.21567
73666;Sweetwater;OK;35.458562;-99.87143;-6;1;35.458562,-99.87143
74108;Tulsa;OK;36.146897;-95.79958;-6;1;36.146897,-95.79958
03825;Barrington;NH;43.208136;-71.04356;-5;1;43.208136,-71.04356
03853;Mirror Lake;NH;43.642398;-71.28614;-5;1;43.642398,-71.28614
06334;Bozrah;CT;41.543559;-72.17684;-5;1;41.543559,-72.17684
00915;San Juan;PR;18.436995;-66.04888;-4;0;18.436995,-66.04888
01104;Springfield;MA;42.130343;-72.57338;-5;1;42.130343,-72.57338
02179;Waverley;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
65556;Richland;MO;37.828549;-92.40512;-6;1;37.828549,-92.40512
66222;Shawnee Mission;KS;38.899901;-94.831991;-6;1;38.899901,-94.831991
59528;Hingham;MT;48.555089;-110.41769;-7;1;48.555089,-110.41769
59854;Ovando;MT;47.044698;-113.09214;-7;1;47.044698,-113.09214
60067;Palatine;IL;42.10979;-88.04917;-6;1;42.10979,-88.04917
52644;Mount Union;IA;41.038005;-91.39992;-6;1;41.038005,-91.39992
52730;Camanche;IA;41.780515;-90.28869;-6;1;41.780515,-90.28869
53224;Milwaukee;WI;43.153865;-88.04032;-6;1;43.153865,-88.04032
37205;Nashville;TN;36.113558;-86.86207;-6;1;36.113558,-86.86207
15216;Pittsburgh;PA;40.400319;-80.03566;-5;1;40.400319,-80.03566
15365;Taylorstown;PA;40.16113;-80.378093;-5;1;40.16113,-80.378093
45614;Bidwell;OH;38.919179;-82.29337;-5;1;38.919179,-82.29337
98358;Nordland;WA;48.058323;-122.68794;-8;1;48.058323,-122.68794
54638;Kendall;WI;43.795422;-90.37609;-6;1;43.795422,-90.37609
55005;Bethel;MN;45.395494;-93.23584;-6;1;45.395494,-93.23584
56282;Raymond;MN;45.028945;-95.22418;-6;1;45.028945,-95.22418
61054;Mount Morris;IL;42.046139;-89.44025;-6;1;42.046139,-89.44025
78703;Austin;TX;30.290907;-97.76277;-6;1;30.290907,-97.76277
79239;Lakeview;TX;34.637427;-100.76388;-6;1;34.637427,-100.76388
92657;Newport Coast;CA;33.610717;-117.8325;-8;1;33.610717,-117.8325
64628;Brookfield;MO;39.792042;-93.04973;-6;1;39.792042,-93.04973
65546;Montier;MO;37.153294;-91.337506;-6;1;37.153294,-91.337506
65590;Long Lane;MO;37.61082;-92.94184;-6;1;37.61082,-92.94184
58467;Medina;ND;46.867794;-99.33125;-6;1;46.867794,-99.33125
58770;Parshall;ND;47.927133;-102.13973;-6;1;47.927133,-102.13973
68309;Barneston;NE;40.048634;-96.57326;-6;1;40.048634,-96.57326
61335;McNabb;IL;41.168946;-89.2205;-6;1;41.168946,-89.2205
62061;Marine;IL;38.78956;-89.77538;-6;1;38.78956,-89.77538
20608;Aquasco;MD;38.564649;-76.69229;-5;1;38.564649,-76.69229
21660;Ridgely;MD;38.954731;-75.88459;-5;1;38.954731,-75.88459
78341;Benavides;TX;27.592468;-98.414188;-6;1;27.592468,-98.414188
64492;Trimble;MO;39.474988;-94.54614;-6;1;39.474988,-94.54614
68337;Dawson;NE;40.11127;-95.83868;-6;1;40.11127,-95.83868
68757;Newcastle;NE;42.660607;-96.92796;-6;1;42.660607,-96.92796
75657;Jefferson;TX;32.768011;-94.34908;-6;1;32.768011,-94.34908
76034;Colleyville;TX;32.885062;-97.14923;-6;1;32.885062,-97.14923
70630;Bell City;LA;30.077002;-93.03224;-6;1;30.077002,-93.03224
70653;Merryville;LA;30.685274;-93.55827;-6;1;30.685274,-93.55827
70785;Walker;LA;30.521962;-90.84035;-6;1;30.521962,-90.84035
71362;Plaucheville;LA;30.945975;-91.95294;-6;1;30.945975,-91.95294
63873;Portageville;MO;36.436042;-89.68851;-6;1;36.436042,-89.68851
80419;Golden;CO;39.522014;-105.223945;-7;1;39.522014,-105.223945
73937;Felt;OK;36.563865;-102.78868;-6;1;36.563865,-102.78868
89439;Verdi;CA;39.523693;-120.03012;-8;1;39.523693,-120.03012
90290;Topanga;CA;34.101447;-118.59933;-8;1;34.101447,-118.59933
92684;Westminster;CA;33.640302;-117.769442;-8;1;33.640302,-117.769442
84631;Fillmore;UT;38.951694;-112.31666;-7;1;38.951694,-112.31666
85013;Phoenix;AZ;33.50711;-112.08483;-7;0;33.50711,-112.08483
87062;Veguita;NM;34.460462;-106.71879;-7;1;34.460462,-106.71879
94607;Oakland;CA;37.806427;-122.28898;-8;1;37.806427,-122.28898
98522;Adna;WA;46.571323;-123.298384;-8;1;46.571323,-123.298384
99522;Anchorage;AK;61.108864;-149.440311;-9;1;61.108864,-149.440311
50011;Ames;IA;42.035998;-93.465172;-6;1;42.035998,-93.465172
50105;Gilbert;IA;42.110624;-93.64504;-6;1;42.110624,-93.64504
50588;Storm Lake;IA;42.646924;-95.1807;-6;1;42.646924,-95.1807
50674;Sumner;IA;42.846877;-92.11188;-6;1;42.846877,-92.11188
70755;Livonia;LA;30.568308;-91.55075;-6;1;30.568308,-91.55075
65265;Mexico;MO;39.179316;-91.88404;-6;1;39.179316,-91.88404
65620;Bruner;MO;37.020827;-92.94999;-6;1;37.020827,-92.94999
66620;Topeka;KS;39.042939;-95.769657;-6;1;39.042939,-95.769657
44270;Rittman;OH;40.971727;-81.77938;-5;1;40.971727,-81.77938
44851;New London;OH;41.098478;-82.40483;-5;1;41.098478,-82.40483
51574;Tennant;IA;41.595686;-95.44193;-6;1;41.595686,-95.44193
99774;Stevens Village;AK;66.005296;-149.10303;-9;1;66.005296,-149.10303
17554;Mountville;PA;40.040697;-76.42806;-5;1;40.040697,-76.42806
17579;Strasburg;PA;39.9656;-76.17781;-5;1;39.9656,-76.17781
17608;Lancaster;PA;40.0185;-76.297582;-5;1;40.0185,-76.297582
19026;Drexel Hill;PA;39.949962;-75.30184;-5;1;39.949962,-75.30184
12465;Pine Hill;NY;42.136293;-74.473639;-5;1;42.136293,-74.473639
62259;Menard;IL;38.013132;-89.899569;-6;1;38.013132,-89.899569
13163;Wampsville;NY;43.078461;-75.701639;-5;1;43.078461,-75.701639
05751;Killington;VT;43.659839;-72.79419;-5;1;43.659839,-72.79419
73547;Granite;OK;34.976173;-99.3952;-6;1;34.976173,-99.3952
74050;Oakhurst;OK;36.074141;-96.0619;-6;1;36.074141,-96.0619
74121;Tulsa;OK;36.139826;-96.029725;-6;1;36.139826,-96.029725
51536;Hancock;IA;41.388872;-95.36782;-6;1;41.388872,-95.36782
53142;Kenosha;WI;42.559823;-87.87878;-6;1;42.559823,-87.87878
62479;Wheeler;IL;39.038732;-88.31569;-6;1;39.038732,-88.31569
62625;Cantrall;IL;39.909732;-89.68831;-6;1;39.909732,-89.68831
68022;Elkhorn;NE;41.274881;-96.24565;-6;1;41.274881,-96.24565
70359;Gray;LA;29.696636;-90.77238;-6;1;29.696636,-90.77238
61278;Rapids City;IL;41.585883;-90.343228;-6;1;41.585883,-90.343228
81631;Eagle;CO;39.622314;-106.7751;-7;1;39.622314,-106.7751
85320;Aguila;AZ;33.945183;-113.19837;-7;0;33.945183,-113.19837
78607;Bluffton;TX;30.833543;-98.47938;-6;1;30.833543,-98.47938
78614;Cost;TX;29.406434;-97.5869;-6;1;29.406434,-97.5869
98287;Silvana;WA;48.037258;-121.682271;-8;1;48.037258,-121.682271
87528;Dulce;NM;36.818905;-106.9757;-7;1;36.818905,-106.9757
95361;Oakdale;CA;37.776528;-120.84756;-8;1;37.776528,-120.84756
92615;Huntington Beach;CA;33.640302;-117.769442;-8;1;33.640302,-117.769442
76539;Kempner;TX;31.071352;-97.97615;-6;1;31.071352,-97.97615
29856;Windsor;SC;33.475916;-81.51935;-5;1;33.475916,-81.51935
34604;Spring Hill;FL;28.478994;-82.453508;-5;1;28.478994,-82.453508
36270;Newell;AL;33.423088;-85.47202;-6;1;33.423088,-85.47202
39163;Sharon;MS;32.642448;-90.090683;-6;1;32.642448,-90.090683
39648;Mccomb;MS;31.225598;-90.43327;-6;1;31.225598,-90.43327
45383;West Milton;OH;39.958117;-84.33335;-5;1;39.958117,-84.33335
45838;Elgin;OH;40.740456;-84.47602;-5;1;40.740456,-84.47602
92403;San Bernardino;CA;34.839964;-115.967051;-8;1;34.839964,-115.967051
98104;Seattle;WA;47.60252;-122.32855;-8;1;47.60252,-122.32855
99203;Spokane;WA;47.629091;-117.40636;-8;1;47.629091,-117.40636
